canonical_id,name,region,primary_category,category_tags,description,address,street,city,postal_code,latitude,longitude,website,phone,google_maps_url,google_place_id,rating,review_count,image_url,source_count,metadata_source_count,metadata_completeness_score,mapping_method,mapping_confidence,last_observed_at,metadata_version,website_semantics,operational_status_semantics,address_semantics,phone_semantics,opening_hours_semantics,facilities_semantics,description_semantics,has_address,has_website,has_phone,has_hours,has_facilities
can_712fbb4d50b9,Jembatan Gantung 28,Kota Metro,other,"[""other""]",,"W8P5+66W, Purwoasri, Kec. Metro Utara, Kota Metro, Lampung 34119, Indonesia",,,,-5.06439,105.3080656,,,https://www.google.com/maps/search/?api=1&query=Jembatan%20Gantung%2028&query_place_id=ChIJNdiL2mC7QC4Rrpey0FAohAw,ChIJNdiL2mC7QC4Rrpey0FAohAw,4.2,142.0,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkxLfKxV-mH2-NN-g4plH1JzQw0OTJsz2nIjXmRa1zG9D1nyZFSYCTAKQIqaxB2WliWhudIrN1_fMjmhIJ-HTM4I3-H5ef2KgOB6LoN49EjEvL5TJ1a1OtIwkIp94shIyQC8Q=w408-h725-k-no,1,1,75,source_record_id,1.0,2026-07-13T06:59:54.148Z,metadata_backfill_pilot_v1,missing,observed,observed,missing,observed,observed,missing,True,False,False,True,True
can_6d344c26c3c7,Taman Merdeka Kota Metro,Kota Metro,park,"[""park""]","Lahan taman dan tempat kumpul di sekitar masjid, dengan pohon dan monumen kontemporer yang besar.","V8P5+38R, Jl. AH Nasution, Imopuro, Kec. Metro Pusat, Kota Metro, Lampung 34111, Indonesia",,,,-5.1147673,105.308251,,,https://www.google.com/maps/search/?api=1&query=Taman%20Merdeka%20Kota%20Metro&query_place_id=ChIJsZBGmvm7QC4RtkiHCcezd1o,ChIJsZBGmvm7QC4RtkiHCcezd1o,4.5,11530.0,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWloczuH_ii5Pn8Sl0gs58a8uFoSWMv6QokEjKHPKuT1XSj58JGl2lq1V5-GW9KVQWf5zqpvHMXmQglGc58X9lcPbtOUdYtSZHCothh_vjkCarkjFk6MO_dAujaD_5hdl-mIrPGMEg=w408-h306-k-no,2,1,65,source_record_id,1.0,2026-07-13T06:59:54.149Z,metadata_backfill_pilot_v1,missing,observed,observed,missing,observed,missing,observed,True,False,False,True,False
can_4ec06701eef2,Taman bunga Celosia Nandini,Kota Metro,park,"[""park""]",,"R8P8+4CQ, Jl. Fkppi, Rejomulyo, Kec. Metro Sel., Kota Metro, Lampung 34335, Indonesia",,,,-5.1646522,105.3161159,,,https://www.google.com/maps/search/?api=1&query=Taman%20bunga%20Celosia%20Nandini&query_place_id=ChIJ1xnMBk-_QC4RnqNq3TDitow,ChIJ1xnMBk-_QC4RnqNq3TDitow,4.4,11.0,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWklcQciFzs3Gh0rEZwRDY_Egy9TOF0ogdgiFzw8Ho4OzL87X-RlhfHo09oEYnJR4LFGt9Yu7l8_jRLhFwViD-8aHZQU3YRKGQicjUFMLDKuamfxWg44JMVoWSRqi5SvwcfYq-k1=w408-h306-k-no,1,1,60,source_record_id,1.0,2026-07-13T07:00:03.437Z,metadata_backfill_pilot_v1,missing,observed,observed,missing,missing,observed,missing,True,False,False,False,True
can_0ea29224c54b,Griya sawah,Kota Metro,agrotourism,"[""nature"", ""agrotourism""]",,"Jl. Flamboyan No.64, Metro, Kec. Metro Pusat, Kota Metro, Lampung 34121, Indonesia",,,,-5.1296086,105.3020615,,+6282175914201,https://www.google.com/maps/search/?api=1&query=Griya%20sawah&query_place_id=ChIJpeYylQi5QC4RYRmjJ7YPL9A,ChIJpeYylQi5QC4RYRmjJ7YPL9A,5.0,2.0,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGV2lXC-c-Afg0WIycu059WiGo64wrGmF_Eus2xu_a0r4M-IT5Vfzs70Tt1oMb96LbtQwxiyg3Lz1yzdDigYshMU3j0yn7StjocbWx26vM4MPr2Kv4xsZ4y6ILQwgl4N6V4cnxouw=w532-h240-k-no,1,1,85,source_record_id,1.0,2026-07-13T07:00:15.384Z,metadata_backfill_pilot_v1,missing,observed,observed,observed,observed,observed,missing,True,False,True,True,True
can_6fd6f7a7a4fd,Masjid Agung Taqwa Kota Metro,Kota Metro,religious,"[""religious"", ""culture""]",,"Jl. Letjend Alamsyah Ratu Prawira Negara No.1, Imopuro, Kec. Metro Pusat, Kota Metro, Lampung 34124, Indonesia",,,,-5.11476,105.3069136,https://masjidtaqwametro.com,,https://www.google.com/maps/search/?api=1&query=Masjid%20Agung%20Taqwa%20Kota%20Metro&query_place_id=ChIJyRr4Jfq7QC4Rao7cmTuNPgM,ChIJyRr4Jfq7QC4Rao7cmTuNPgM,4.8,4785.0,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHKxQ7Ji-gjZz5qpMkgq0KYNjfrnHIYfCn3YJdQpKx03Opx6LuMcYBN9ri3e42AvGoftJS6zCc2rD8mNe7gC83FLucif6-mPcSvETVqKKI5fpUGHtu-3LP7sEc9ZJR6KuDCiFQL=w408-h306-k-no,1,1,85,source_record_id,1.0,2026-07-13T07:00:24.438Z,metadata_backfill_pilot_v1,observed,observed,observed,missing,observed,observed,missing,True,True,False,True,True
can_6e090b1dc62c,Nuwo Kayew,Kota Metro,other,"[""other""]",,"Jl. Pala II No.3, Iringmulyo, Kec. Metro Tim., Kota Metro, Lampung 34124, Indonesia",,,,-5.1268406,105.316853,,+62895640299388,https://www.google.com/maps/search/?api=1&query=Nuwo%20Kayew&query_place_id=ChIJCWWQt3u_QC4RDlosq5L4gtM,ChIJCWWQt3u_QC4RDlosq5L4gtM,4.0,1.0,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEg8PQxYGE4zUjLLQ4jXgnX2ynhplrrOHsF7Ccnem_7KhF9J1hn8QDJqKNz7KmtORe6hqqIPON1t2Y7bp6AYKbPqSWuFYWhusxcgCg9mqkZdUW1epTrf9RiKF6dKNxCi9ruVJ0=w408-h544-k-no,1,1,85,source_record_id,1.0,2026-07-13T07:00:58.237Z,metadata_backfill_pilot_v1,missing,observed,observed,observed,observed,observed,missing,True,False,True,True,True
can_0184d61fb09d,Hutan Kota Stadion Tejosari,Kota Metro,forest,"[""nature"", ""park"", ""forest""]",,"Tejosari, Kec. Metro Tim., Kota Metro, Lampung 34123, Indonesia",,,,-5.1494345,105.3307195,,,https://www.google.com/maps/search/?api=1&query=Hutan%20Kota%20Stadion%20Tejosari&query_place_id=ChIJ2TbU_Xy_QC4R__duc8jkUQE,ChIJ2TbU_Xy_QC4R__duc8jkUQE,4.2,5.0,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF0Qg9ZXmbealPcAdQjRKphbMiufb33lqRgqVnPi552Ljla4b_76mtO4r6jKZD0o0GjTr1rxXdU_ninHQK4YTL8E7KQ0MHzbpfLxvKv0euVtJt5qhG2ngnhGzp4n_rJ3O92UHnH=w425-h240-k-no,1,1,75,source_record_id,1.0,2026-07-13T07:01:01.957Z,metadata_backfill_pilot_v1,missing,observed,observed,missing,observed,observed,missing,True,False,False,True,True
can_5b090a3eef9a,Taman Yosomulyo,Kota Metro,park,"[""park""]",,"W83G+65F, Yosomulyo, Kec. Metro Pusat, Kota Metro, Lampung 34111, Indonesia",,,,-5.0969423,105.3254208,,,https://www.google.com/maps/search/?api=1&query=Taman%20Yosomulyo&query_place_id=ChIJV556Bm68QC4RUFliW5TWuHo,ChIJV556Bm68QC4RUFliW5TWuHo,4.4,69.0,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEVu0tTA5VwC8-F0bg-aaiophXVmeXEwu5FuyRtVOR-tL0uu6MFfEr549PSwVb5zB_Gei6OC37a9dJv3h9GI4sTZ9_X896jC6erW0gNoHsujYziPtKqio-qyAG-EWbyA4iYjGMTuQ=w408-h544-k-no,1,1,75,source_record_id,1.0,2026-07-13T07:01:27.468Z,metadata_backfill_pilot_v1,missing,observed,observed,missing,observed,observed,missing,True,False,False,True,True
can_11181c5bec13,Taman berwarna pingled 21,Kota Metro,park,"[""park""]",,"V8RH+H9Q, Yosodadi, Kec. Metro Tim., Kota Metro, Lampung 34381, Indonesia",,,,-5.1085289,105.3284835,,,https://www.google.com/maps/search/?api=1&query=Taman%20berwarna%20pingled%2021&query_place_id=ChIJ-6Ek6qK9QC4RB0oj8O3UPmU,ChIJ-6Ek6qK9QC4RB0oj8O3UPmU,5.0,2.0,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmajlvMCXCX9KWu5M7DaoTOq1BnmwLJYTzSKQ9jp5viNNCaoJzX4foRpUXGrXnHe8ClvPWwgWI1ZySM1iWAfDV5IRt5hdfpetkSZwbYb_3GwLLR6g0T_NsrJNBeD47t_JNIWLhpzQ=w408-h725-k-no,1,1,60,source_record_id,1.0,2026-07-13T07:03:31.945Z,metadata_backfill_pilot_v1,missing,observed,observed,missing,missing,observed,missing,True,False,False,False,True
can_06ea93392bfd,Taman berwarna pingled 2 satoe,Kota Metro,park,"[""park""]",,"V8RH+M92, Yosodadi, Kec. Metro Tim., Kota Metro, Lampung 34381, Indonesia",,,,-5.108366,105.328392,,,https://www.google.com/maps/search/?api=1&query=Taman%20berwarna%20pingled%202%20satoe&query_place_id=ChIJG3zG0we9QC4R5M1uBVC5iFM,ChIJG3zG0we9QC4R5M1uBVC5iFM,5.0,1.0,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWluHytzBV9GHHxI2V-2WlSX5srfFAB3_BBENbO-umGfsy3czdUK52vuX9uxtJCKc7zb_ZG_mmz0VEcGqDw5srma_64gX-0TbiYKIvz-YDwDRSPvYfuOusSw3tV-uKSSNIIUGph2=w408-h306-k-no,1,1,60,source_record_id,1.0,2026-07-13T07:03:31.945Z,metadata_backfill_pilot_v1,missing,observed,observed,missing,missing,observed,missing,True,False,False,False,True
can_58c807b2db79,Taman berwarna pingled 22,Kota Metro,park,"[""park""]",,"V8RH+MF2, Jl. Pinglet, Yosodadi, Kec. Metro Tim., Kota Metro, Lampung 34381, Indonesia",,,,-5.108365,105.3286562,,,https://www.google.com/maps/search/?api=1&query=Taman%20berwarna%20pingled%2022&query_place_id=ChIJJdkG9VO9QC4RRovhMWoYnxY,ChIJJdkG9VO9QC4RRovhMWoYnxY,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9G7Is_dW7jHJeZ8Rc25YVQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=330.21597&pitch=0&thumbfov=100,1,1,60,source_record_id,1.0,2026-07-13T07:03:31.945Z,metadata_backfill_pilot_v1,missing,observed,observed,missing,missing,observed,missing,True,False,False,False,True
can_73315375b2b4,Bukit Panjerejo,Kabupaten Pringsewu,hill,"[""nature"", ""recreation"", ""hill""]",,"J292+3G3, Panjerejo, Kec. Gading Rejo, Kabupaten Pringsewu, Lampung 35372, Indonesia",,,,-5.3823554,105.0013062,,,https://www.google.com/maps/search/?api=1&query=Bukit%20Panjerejo&query_place_id=ChIJn4-AlmUtRy4Rb9xgpsMDj5c,ChIJn4-AlmUtRy4Rb9xgpsMDj5c,4.1,147.0,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFAEcyOlrOmckEdPTx7hJK7-pEBmOKUW6kPjY1hCSn-t0XtDzYbp8oWposP3YhA9Jenxm2bw7wyYlV9WZvnhycgi9nemDwjTL8QFa6Mx189RA3A3WbpWYZd6Kl-aEXI4EoVzDfn=w408-h306-k-no,1,1,60,source_record_id,1.0,2026-07-13T06:59:33.448Z,metadata_backfill_pilot_v1,missing,observed,observed,missing,missing,observed,missing,True,False,False,False,True
can_0ab679fca5a8,Ternak Lele Area Taman Sabin,Kabupaten Pringsewu,family,"[""recreation"", ""family"", ""park""]",,"J394+4CR, Gading Rejo, Kec. Gading Rejo, Kabupaten Pringsewu, Lampung 35366, Indonesia",,,,-5.3821312,105.0560127,,+6285384921313,https://www.google.com/maps/search/?api=1&query=Ternak%20Lele%20Area%20Taman%20Sabin&query_place_id=ChIJI5DMGA3TQC4RwXNwNUht4Gw,ChIJI5DMGA3TQC4RwXNwNUht4Gw,4.6,35.0,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFdaBWYTkFOQ0NFG7q-zO3dIYAV99UANc1GCC80cxvtJvK_60kA_oFc9AWg81sCyCv3H5ND6G8kT02IvE6jdip5rnlgVLEM8GA0h946QvkKe_c6pT8mVUichePtbEyMjdzHjpQJ=w426-h240-k-no,1,1,85,source_record_id,1.0,2026-07-13T06:59:38.766Z,metadata_backfill_pilot_v1,missing,observed,observed,observed,observed,observed,missing,True,False,True,True,True
can_91cbaf568da3,TAMAN BUMEN,Kabupaten Pringsewu,park,"[""park""]",,"J2G4+HX9, Wates, Kec. Gading Rejo, Kabupaten Pringsewu, Lampung 35372, Indonesia",,,,-5.3735929,105.0074711,,,https://www.google.com/maps/search/?api=1&query=TAMAN%20BUMEN&query_place_id=ChIJacCky94tRy4RXh9JcTJAl1Y,ChIJacCky94tRy4RXh9JcTJAl1Y,4.8,5.0,,1,1,60,source_record_id,1.0,2026-07-13T07:00:00.185Z,metadata_backfill_pilot_v1,missing,observed,observed,missing,missing,observed,missing,True,False,False,False,True
can_a782197a9c50,Batas desa Ambarawa barat sumberagung,Kabupaten Pringsewu,other,"[""other""]",,"HWPW+9FM, Ambarawa Bar., Kec. Ambarawa, Kabupaten Pringsewu, Lampung 35376, Indonesia",,,,-5.4140399,104.9461864,,,https://www.google.com/maps/search/?api=1&query=Batas%20desa%20Ambarawa%20barat%20sumberagung&query_place_id=ChIJY2IyaAAtRy4RCskoVuRUNdc,ChIJY2IyaAAtRy4RCskoVuRUNdc,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZwkBwUFzbVarGNXO_hFj-w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=145.06564&pitch=0&thumbfov=100,1,1,45,source_record_id,1.0,2026-07-13T07:00:02.419Z,metadata_backfill_pilot_v1,missing,observed,observed,missing,missing,missing,missing,True,False,False,False,False
can_87975ba63347,TUGU GAJAH BARBEL PRINGSEWU,Kabupaten Pringsewu,history,"[""history"", ""culture""]",,"Area Tugu, gajah, Pringsewu, Kabupaten Pringsewu, Lampung 35372, Indonesia",,,,-5.3636709,105.0043496,,+6287762930784,https://www.google.com/maps/search/?api=1&query=TUGU%20GAJAH%20BARBEL%20PRINGSEWU&query_place_id=ChIJcyY25pkyRy4RSMFQZ1wAnb0,ChIJcyY25pkyRy4RSMFQZ1wAnb0,4.5,3561.0,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGf1Bxd7U2NPwi2joxDfBtRW5guF_aksblmStvndpJfJAeQJSrWGPSswE_G-gUpAtF1x2LFFfRcPK40r1YJYKwaKBSyFyGLa_wQ_qSRIQuaDdbZnUB6TOqt2vTF3ql7eBiju8XM=w426-h240-k-no,1,1,85,source_record_id,1.0,2026-07-13T07:00:07.127Z,metadata_backfill_pilot_v1,missing,observed,observed,observed,observed,observed,missing,True,False,True,True,True
can_a673a677b7a1,Wisata Ndoro Putri (view jembatan way sekampung),Kabupaten Pringsewu,recreation,"[""recreation""]",,"MV4M+4MQ, Fajar Baru, Kec. Pagelaran, Kabupaten Pringsewu, Lampung 35376, Indonesia",,,,-5.3446739,104.8842353,,+6285367651445,https://www.google.com/maps/search/?api=1&query=Wisata%20Ndoro%20Putri%20(view%20jembatan%20way%20sekampung)&query_place_id=ChIJx0iOQgoxRy4RPTggDx3zcUI,ChIJx0iOQgoxRy4RPTggDx3zcUI,4.3,69.0,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFjOWYTzWBF2_RpPNUH2n9XZJLTvc895RYnDHkdLC_I7g-5bcckSUZcP84B_1dZWzH3INxXndBeI2OX3Cz86qOlwqvv4JSnXxWiUBolY_IolSKjz7053yJvzAsRI1GaQ9LlKLnmGA=w520-h240-k-no,1,1,85,source_record_id,1.0,2026-07-13T07:00:46.315Z,metadata_backfill_pilot_v1,missing,observed,observed,observed,observed,observed,missing,True,False,True,True,True
can_b4a866f13078,Camping island,Kabupaten Pringsewu,island,"[""island"", ""nature"", ""camping""]",,"MW48+H97, Pamenang, Kec. Pagelaran, Kabupaten Pringsewu, Lampung 35376, Indonesia",,,,-5.3435763,104.9159179,,,https://www.google.com/maps/search/?api=1&query=Camping%20island&query_place_id=ChIJNbpXUoYxRy4RNLIPFnIuj74,ChIJNbpXUoYxRy4RNLIPFnIuj74,4.0,1.0,,1,1,60,source_record_id,1.0,2026-07-13T07:00:52.861Z,metadata_backfill_pilot_v1,missing,observed,observed,missing,missing,observed,missing,True,False,False,False,True
can_3fed28a229ed,Taman bunga buah bukit sion,Kabupaten Pringsewu,hill,"[""nature"", ""park"", ""hill""]",,"M3C3+7VH, Banjarejo, Mataram, Kec. Gading Rejo, Kabupaten Pringsewu, Lampung 35372, Indonesia",,,,-5.3293041,105.0547189,,,https://www.google.com/maps/search/?api=1&query=Taman%20bunga%20buah%20bukit%20sion&query_place_id=ChIJJ8xeDwDNQC4RuylnZrKdK18,ChIJJ8xeDwDNQC4RuylnZrKdK18,4.3,3.0,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkpjbd3h5XfHvcnS_9jLP-PNOmtfdvpPh-8_6fIu-PIwUz650WPqq65CH4RokbnyarA7r729ZCsRhaR38TPrWjlXGZc1h93780QlCbbFXg7_pAVNsQBqo79FGhjdAOFtuEXG7Wc-pIFZEfa=w408-h544-k-no,1,1,60,source_record_id,1.0,2026-07-13T07:00:56.718Z,metadata_backfill_pilot_v1,missing,observed,observed,missing,missing,observed,missing,True,False,False,False,True
can_3349365744d5,Bukit Cemara Tegal sari,Kabupaten Pesawaran,hill,"[""nature"", ""hill""]",,"M359+7HH, Jl. Sekolah, Purworejo, Kec. Negeri Katon, Kabupaten Pesawaran, Lampung 35372, Indonesia",,,,-5.3418087,105.0689751,,,https://www.google.com/maps/search/?api=1&query=Bukit%20Cemara%20Tegal%20sari&query_place_id=ChIJy5b5YDbNQC4Rl9AuLD_Vnos,ChIJy5b5YDbNQC4Rl9AuLD_Vnos,5.0,4.0,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnv618Aew5d2osrk0_Obw4dO98nf2AWwqYYFoE7zMsDVoSduZJREIWIK-UXh8HO4MYLNDKhWmDczitSeQPfTFaUI0RmoGCnsxjnHVzUEGXVjFGMGbHtKxrKjcRw4U3lkFjcQfNsnA=w408-h307-k-no,1,1,60,source_record_id,1.0,2026-07-13T07:00:56.719Z,metadata_backfill_pilot_v1,missing,observed,observed,missing,missing,observed,missing,True,False,False,False,True
can_d44e6dc9baf4,Gadingreju,Kabupaten Pringsewu,other,"[""other""]",,"JVGC+WW5, Gg. Sirih, gadingrejo, Kec. Pagelaran, Kabupaten Pringsewu, Lampung 35675, Indonesia",,,,-5.3727397,104.8723479,,,https://www.google.com/maps/search/?api=1&query=Gadingreju&query_place_id=ChIJrZ9TTAAxRy4RbrN3fFonO24,ChIJrZ9TTAAxRy4RbrN3fFonO24,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PjHVlg4I-3cfvzriD2s84g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=181.05936&pitch=0&thumbfov=100,1,1,60,source_record_id,1.0,2026-07-13T07:02:00.771Z,metadata_backfill_pilot_v1,missing,observed,observed,missing,missing,observed,missing,True,False,False,False,True
can_5f8aebc62c3b,Khalisaa,Kabupaten Pringsewu,other,"[""other""]",,"JWMF+553, Jl LAN, Jl. Permata km, Gumuk Rejo, Kec. Pagelaran, Kabupaten Pringsewu, Lampung 09061, Indonesia",,,,-5.3671078,104.9229189,,,https://www.google.com/maps/search/?api=1&query=Khalisaa&query_place_id=ChIJ5dWlKAAxRy4RdGCXXmcbPYs,ChIJ5dWlKAAxRy4RdGCXXmcbPYs,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MFK-NNRKo5jpr9AUxqta4w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=17.7223&pitch=0&thumbfov=100,1,1,60,source_record_id,1.0,2026-07-13T07:02:00.771Z,metadata_backfill_pilot_v1,missing,observed,observed,missing,missing,observed,missing,True,False,False,False,True
can_2f84aa658420,Sawahku 4300,Kabupaten Pringsewu,agrotourism,"[""nature"", ""agrotourism""]",,"MXFR+457, Sukoharjo IV, Kec. Sukoharjo, Kabupaten Pringsewu, Lampung 35373, Indonesia",,,,-5.3273381,104.9904313,,,https://www.google.com/maps/search/?api=1&query=Sawahku%204300&query_place_id=ChIJv8CmXwAzRy4RkVTPOFEwiC8,ChIJv8CmXwAzRy4RkVTPOFEwiC8,,,,1,1,60,source_record_id,1.0,2026-07-13T07:02:54.477Z,metadata_backfill_pilot_v1,missing,observed,observed,missing,missing,observed,missing,True,False,False,False,True
can_021c5626431e,GR.DONK,Kabupaten Pringsewu,other,"[""other""]",,"PXHJ+J67, Gg. Makam, Waringinsari Bar., Kec. Sukoharjo, Kabupaten Pringsewu, Lampung 35674, Indonesia",,,,-5.2708435,104.9805357,,,https://www.google.com/maps/search/?api=1&query=GR.DONK&query_place_id=ChIJmcCOQQA1Ry4RYiXFwL_5pZk,ChIJmcCOQQA1Ry4RYiXFwL_5pZk,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xBq7vsoXo1rIlFvFKDx7Bg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=36.817802&pitch=0&thumbfov=100,1,1,60,source_record_id,1.0,2026-07-13T07:02:54.477Z,metadata_backfill_pilot_v1,missing,observed,observed,missing,missing,observed,missing,True,False,False,False,True
can_0091b7447287,Kebun Jeruk Pak Supar,Kabupaten Pringsewu,agrotourism,"[""nature"", ""agrotourism""]",,"PX7G+CF, Keputran, Kec. Sukoharjo, Kabupaten Pringsewu, Lampung 35674, Indonesia",,,,-5.2864372,104.9761486,,,https://www.google.com/maps/search/?api=1&query=Kebun%20Jeruk%20Pak%20Supar&query_place_id=ChIJp-1eAgA1Ry4RTwON2wROBiU,ChIJp-1eAgA1Ry4RTwON2wROBiU,5.0,5.0,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFRKxqFvDy8GJNGa-0xFW4bRpCkH5utCNj3k0SFq7Ly0CFtSoTddSmpg2pHyHj056p5bVxqG4BmgB5CYqo-lo5By1C8f6HAH4Shn5-WV6IZnMzr4wHdc_5Iv0SWCmm103S054ZW=w408-h306-k-no,1,1,60,source_record_id,1.0,2026-07-13T07:02:55.227Z,metadata_backfill_pilot_v1,missing,observed,observed,missing,missing,observed,missing,True,False,False,False,True
can_1dd38a94e626,Taman SMA Negeri 1 Sukoharjo,Kabupaten Pringsewu,park,"[""park""]",,"PXJV+F49, Bar., Waringinsari Bar., Kec. Sukoharjo, Kabupaten Pringsewu, Lampung 35674, Indonesia",,,,-5.268829,104.9928661,,,https://www.google.com/maps/search/?api=1&query=Taman%20SMA%20Negeri%201%20Sukoharjo&query_place_id=ChIJvZnPl_M0Ry4RzIEEizAXBFU,ChIJvZnPl_M0Ry4RzIEEizAXBFU,4.3,19.0,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGRKulXczP7PFyeQ4t_3gg1URjOyOypTKF88ID_0grJBj0Qul4MnqW4ODWHbh03mKkMtNd_zYo7345uCMdVcY4PXy-j6CFf3Ky6EyrIr2o_g0iW3viXhU4YdZY35f9uP3nU54A=w408-h544-k-no,1,1,60,source_record_id,1.0,2026-07-13T07:02:55.227Z,metadata_backfill_pilot_v1,missing,observed,observed,missing,missing,observed,missing,True,False,False,False,True
can_adca6edc5471,LAPKOL GEMPAR,Kabupaten Pringsewu,other,"[""other""]",,"J3W2+2M5, Tulung Agung, Kec. Gading Rejo, Kabupaten Pringsewu, Lampung 35372, Indonesia",,,,-5.3549767,105.0517214,,,https://www.google.com/maps/search/?api=1&query=LAPKOL%20GEMPAR&query_place_id=ChIJ_yHMasbNQC4RAmuIfk1MCGE,ChIJ_yHMasbNQC4RAmuIfk1MCGE,3.0,2.0,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmDpspxjOZQsjcwUdyO6G9Tmw0fpUHiUrNV7cPzzpLuR9G-wfKUuagiIOEjhGLWSHAs9Lnoo327CmDS1x02WUjYMNz-bU4Wvu9WZgvTNtouA2J1H3LxRpScQlKI9d25lcPZLz6X=w408-h544-k-no,1,1,60,source_record_id,1.0,2026-07-13T07:03:01.898Z,metadata_backfill_pilot_v1,missing,observed,observed,missing,missing,observed,missing,True,False,False,False,True
can_168c0626e801,Sawah dede lili,Kabupaten Pringsewu,agrotourism,"[""nature"", ""agrotourism""]",,"MXQ3+38M, Sukoharjo I, Kec. Sukoharjo, Kabupaten Pringsewu, Lampung 35373, Indonesia",,,,-5.3110681,104.9532908,,,https://www.google.com/maps/search/?api=1&query=Sawah%20dede%20lili&query_place_id=ChIJL2XHOwAzRy4RosdPnVO-O3s,ChIJL2XHOwAzRy4RosdPnVO-O3s,,,,1,1,60,source_record_id,1.0,2026-07-13T07:03:08.112Z,metadata_backfill_pilot_v1,missing,observed,observed,missing,missing,observed,missing,True,False,False,False,True
can_0776813a925a,Kanal Y,Kabupaten Tulang Bawang,other,"[""other""]",,"RQ9C+X6, Bumi Dipasena Sejahtera, Kec. Rawajitu Tim., Kab. Tulang Bawang, Lampung 34596, Indonesia",,,,-4.1800693,105.7705753,,,https://www.google.com/maps/search/?api=1&query=Kanal%20Y&query_place_id=ChIJ78HXLAD_Pi4RLT_eFNeU0ug,ChIJ78HXLAD_Pi4RLT_eFNeU0ug,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEJYawIgjJaBSD4ByRUMJGPKphU4vyGVHZzgBvKQd6BB-BlwMzKO0PitYmHav5Kou1V7kzarZLHjuoQqZfXoajAWrZmt_ndo2RYtw2t_7cHYnjF65Ks261KeUURWxSleZWOljcHNQ=w408-h544-k-no,1,1,45,source_record_id,1.0,2026-07-13T07:08:11.410Z,metadata_backfill_pilot_v1,missing,observed,observed,missing,missing,missing,missing,True,False,False,False,False
can_72cb6f83970c,Pos Air BD. Sejahtera,Kabupaten Tulang Bawang,beach,"[""nature"", ""beach""]",,"RQGC+J6X, Unnamed Road, Bumi Dipasena Sejahtera, Kec. Rawajitu Tim., Kab. Tulang Bawang, Lampung 34596, Indonesia",,,,-4.1733963,105.7706246,,,https://www.google.com/maps/search/?api=1&query=Pos%20Air%20BD.%20Sejahtera&query_place_id=ChIJk_8VSBD_Pi4R09r8EhGw-OE,ChIJk_8VSBD_Pi4R09r8EhGw-OE,5.0,2.0,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG4mnW6VFsYtkJFgZ8qYjuHZ5uCg-PEU63Kq5LsTAhDNNgFh9xfNp6V8giOQNvxLLrbHsi4KudfNIG3AdAofkPWsmPrWRHy6jf_ZL695vHup464uIeexOJ-BUKIHrMhR5QfAacATA=w426-h240-k-no,1,1,45,source_record_id,1.0,2026-07-13T07:08:12.724Z,metadata_backfill_pilot_v1,missing,observed,observed,missing,missing,missing,missing,True,False,False,False,False
