canonical_id,name,normalized_name,description,normalized_category,category_tags,address,city_regency,district,village,latitude,longitude,rating,review_count,price_min,price_max,currency,price_notes,opening_hours,phone,website,business_status,facilities,primary_source,source_count,first_collected_at,last_collected_at,last_verified_at,dedup_confidence,needs_manual_review,classification,classification_confidence,classification_signals,classification_reason,parent_canonical_id,place_relationship,dedup_cluster_id,dedup_reason
can_891c985abb1b,Kebun Melon KWT sumber Makmur,melon kwt sumber makmur,,agrotourism,"['nature', 'agrotourism']","935P+QP, Daya Murni, Kec. Tumi Jajar, Kab. Tulang Bawang Barat, Lampung 34691, Indonesia",Kabupaten Tulang Bawang Barat,"Daya Murni, Kecamatan Tumi Jajar",,-4.6405625,105.0868125,4.5,2.0,,,,,,,https://www.google.com/maps/search/?api=1&query=kebun%20melon%20kwt%20sumber%20makmur&query_place_id=chij82enjablpy4rw0bcj4bbkqw,OPERATIONAL,['Anak-anak: Cocok untuk anak-anak'],apify_google_maps,1,2026-07-13T07:08:47.317Z,2026-07-13T07:08:47.317Z,2026-07-13T13:51:30.150510+00:00,1.0,True,accepted,1.0,['category_accepted'],Kategori utama 'Tujuan Wisata' disetujui,can_39dcfc86c2fd,part_of,can_891c985abb1b,canonical_root
can_cabfc09155d2,TUGU RUSA UNIT 6,tugu rusa unit 6,,museum,"['museum', 'culture']","M585+MFC, Kibang Budi Jaya, Kec. Lambu Kibang, Kab. Tulang Bawang Barat, Lampung 34683, Indonesia",Kabupaten Tulang Bawang Barat,"Kibang Budi Jaya, Kecamatan Lambu Kibang",,-4.3333155,105.1586501,4.3,8.0,,,,,,+6281379278873,https://www.google.com/maps/search/?api=1&query=tugu%20rusa%20unit%206&query_place_id=chij7vbjj9yvpy4rd_lzbryjrdk,OPERATIONAL,['Anak-anak: Cocok untuk anak-anak'],apify_google_maps,1,2026-07-13T07:09:18.790Z,2026-07-13T07:09:18.790Z,2026-07-13T13:51:34.722734+00:00,1.0,True,accepted,1.0,['category_accepted'],Kategori utama 'Museum' disetujui,can_28e41c1b5897,part_of,can_cabfc09155d2,canonical_root
can_4a5cf4f3339c,Tugu Pahlawan,tugu pahlawan,,park,"['park', 'culture']",,Kota Bandar Lampung,,,-5.4087421,105.2575202,,,,,,,,,https://www.openstreetmap.org/node/3874002169,OPERATIONAL,[],osm,2,2026-07-13T02:56:07.922717+00:00,2026-07-13T02:56:07.922885+00:00,2026-07-13T13:51:39.507929+00:00,1.0,True,manual_review,0.5,[],Kategori 'Leisure=Park' tidak terklasifikasi secara otomatis,can_180f5d4c7bb2,part_of,can_4a5cf4f3339c,canonical_root
can_03603652006f,Satwa Wahana & Wisata Bumi Kedaton,satwa wahana bumi kedaton,,park,['park'],,Kota Bandar Lampung,,,-5.4352177,105.2263341,,,,,,,,,https://www.openstreetmap.org/node/3952996062,OPERATIONAL,[],osm,1,2026-07-13T02:56:07.922743+00:00,2026-07-13T02:56:07.922743+00:00,2026-07-13T13:51:39.639845+00:00,1.0,True,accepted,0.8,['name_accepted_keyword'],Nama mengandung keyword wisata 'wisata',can_6aedd164b6b5,part_of,can_03603652006f,canonical_root
can_ee1c75c0a078,PKOR Way Halim,pkor way halim,,park,['park'],,Kota Bandar Lampung,,,-5.3787988,105.2794004,,,,,,,,,https://www.openstreetmap.org/way/564005420,OPERATIONAL,[],osm,2,2026-07-13T02:56:07.922916+00:00,2026-07-13T02:56:07.922981+00:00,2026-07-13T13:51:41.129209+00:00,1.0,True,manual_review,0.5,[],Kategori 'Leisure=Park' tidak terklasifikasi secara otomatis,can_848c45c323a1,part_of,can_ee1c75c0a078,canonical_root
can_bbf3ef2c7be3,Water Park Rizky,water rizky,,waterpark,"['waterpark', 'recreation', 'park']",,Kabupaten Way Kanan,,,-4.7488957,104.5409145,,,,,,,,,https://www.openstreetmap.org/node/7973249386,OPERATIONAL,[],osm,1,2026-07-13T02:56:08.046948+00:00,2026-07-13T02:56:08.046948+00:00,2026-07-13T13:51:58.533498+00:00,1.0,True,manual_review,0.5,[],Kategori 'Leisure=Water Park' tidak terklasifikasi secara otomatis,can_27a65e87e2b7,part_of,can_bbf3ef2c7be3,canonical_root
can_4fa7793ec801,Taman megalitik batu bedil,megalitik batu bedil,,park,['park'],"MPQ2+Q5M, Jalan, Batu Bedil, Kec. Pulau Panggung, Kabupaten Tanggamus, Lampung 35679, Indonesia",Kabupaten Tanggamus,"Batu Bedil, Kecamatan Pulau Panggung",,-5.310534,104.7004171,4.7,13.0,,,,,,,https://www.google.com/maps/search/?api=1&query=taman%20megalitik%20batu%20bedil&query_place_id=chijmaa9p889ry4riehfgvlhmnu,OPERATIONAL,['Anak-anak: Cocok untuk anak-anak'],apify_google_maps,1,2026-07-13T03:21:16.129Z,2026-07-13T03:21:16.129Z,2026-07-13T13:48:46.277512+00:00,1.0,True,manual_review,0.5,[],Kategori 'Taman' tanpa sinyal wisata khusus,can_dbfa9bbd2810,part_of,can_4fa7793ec801,canonical_root
can_70c8105f3696,Camping Ground GIGI HIU by BAGASFEKA,gigi hiu by bagasfeka,,camping,"['nature', 'camping', 'culture', 'history']","Negeri Kelumbayan, Kec. Kelumbayan, Kabupaten Tanggamus, Lampung, Indonesia",Kabupaten Tanggamus,"Negeri Kelumbayan, Kecamatan Kelumbayan",,-5.7556579,105.0581172,4.7,9.0,,,,,Senin: Buka 24 jAM; Selasa: Buka 24 jAM; Rabu: Buka 24 jAM; Kamis: Buka 24 jAM; Jumat: Tutup; Sabtu: Tutup; Minggu: Tutup,+6285809439074,https://www.google.com/maps/search/?api=1&query=camping%20ground%20gigi%20hiu%20by%20bagasfeka&query_place_id=chijgxgja7czqs4rgsu_oa4dw-a,OPERATIONAL,['Anak-anak: Cocok untuk anak-anak'],apify_google_maps,1,2026-07-13T03:21:27.357Z,2026-07-13T03:21:27.357Z,2026-07-13T13:48:46.479945+00:00,1.0,True,manual_review,0.5,[],Kategori 'Bangunan Bersejarah' tidak terklasifikasi secara otomatis,can_dc57e98557d5,part_of,can_70c8105f3696,canonical_root
can_14c900e8c664,Gn. Kunyit,gn kunyit,,mountain,"['nature', 'mountain']","Bumi Waras, Kec. Bumi Waras, Kota Bandar Lampung, Lampung, Indonesia",Kota Bandar Lampung,"Bumi Waras, Kecamatan Bumi Waras",,-5.4461111,105.2797222,4.2,72.0,,,,,,,https://www.google.com/maps/search/?api=1&query=gn.%20kunyit&query_place_id=chijp3hbqdjbqc4rl17laa9_p48,OPERATIONAL,[],apify_google_maps,1,2026-07-13T02:40:37.182Z,2026-07-13T02:40:37.182Z,2026-07-13T13:48:52.590000+00:00,1.0,True,manual_review,0.5,[],Kategori 'Puncak Gunung' tidak terklasifikasi secara otomatis,can_fc698f849773,part_of,can_14c900e8c664,canonical_root
can_87ba85ff7efc,Gn. Balau,gn balau,,mountain,"['nature', 'mountain']","Way Gubak, Kec. Panjang, Kota Bandar Lampung, Lampung, Indonesia",Kota Bandar Lampung,"Way Gubak, Kecamatan Panjang",,-5.4230556,105.3127778,4.5,129.0,,,,,,,https://www.google.com/maps/search/?api=1&query=gn.%20balau&query_place_id=chij53pjd4rbqc4rjl3i8ncw0n4,OPERATIONAL,[],apify_google_maps,1,2026-07-13T02:40:37.182Z,2026-07-13T02:40:37.182Z,2026-07-13T13:48:52.708243+00:00,1.0,True,manual_review,0.5,[],Kategori 'Puncak Gunung' tidak terklasifikasi secara otomatis,can_97dfda6d201f,part_of,can_87ba85ff7efc,canonical_root
can_153a48484213,Gedung Sumpah Pemuda (PKOR),gedung sumpah pemuda pkor,,other,['other'],"J7CH+H7C, Perumnas Way Halim, Kec. Way Halim, Kota Bandar Lampung, Lampung 35132, Indonesia",Kota Bandar Lampung,"Perumnas Way Halim, Kecamatan Way Halim",,-5.3785581,105.2781321,4.4,452.0,,,,,,,https://www.google.com/maps/search/?api=1&query=gedung%20sumpah%20pemuda%20(pkor)&query_place_id=chijizqslsxbqc4rxbzwffglhb0,OPERATIONAL,[],apify_google_maps,1,2026-07-13T02:41:11.895Z,2026-07-13T02:41:11.895Z,2026-07-13T13:48:57.260555+00:00,1.0,True,manual_review,0.5,[],Kategori 'Gedung Olahraga Tenis Meja' tidak terklasifikasi secara otomatis,can_848c45c323a1,part_of,can_153a48484213,canonical_root
can_2f3d5b403d75,Gn. Seminung,gn seminung,,mountain,"['nature', 'mountain']","Lombok, Kec. Lumbok Seminung, Kabupaten Lampung Barat, Lampung, Indonesia",Kabupaten Lampung Barat,"Lombok, kecamatan Lumbok Seminung",,-4.9111111,103.9633333,4.6,263.0,,,,,,,https://www.google.com/maps/search/?api=1&query=gn.%20seminung&query_place_id=chija3buh3-kry4rqwy7a2p0gby,OPERATIONAL,[],apify_google_maps,1,2026-07-13T03:53:56.320Z,2026-07-13T03:53:56.320Z,2026-07-13T13:49:10.519694+00:00,1.0,True,manual_review,0.5,[],Kategori 'Puncak Gunung' tidak terklasifikasi secara otomatis,can_be78d64f081c,part_of,can_2f3d5b403d75,canonical_root
can_0335532170d3,WAY BELERANG SIMPUR KECAPI,way belerang simpur kecapi,,waterpark,"['waterpark', 'nature', 'recreation']","7J6G+CPG, Kecapi, Kec. Kalianda, Kabupaten Lampung Selatan, Lampung 35551, Indonesia",Kabupaten Lampung Selatan,"Kecapi, Kecamatan Kalianda",,-5.738946,105.6268377,4.4,36.0,,,,,Senin: 08.00 to 17.00; Selasa: 08.00 to 17.00; Rabu: 08.00 to 17.00; Kamis: 08.00 to 17.00; Jumat: 08.00 to 16.00; Sabtu: 08.00 to 17.00; Minggu: 08.00 to 17.30,,https://www.google.com/maps/search/?api=1&query=way%20belerang%20simpur%20kecapi&query_place_id=chijpyu0kxupqs4ra22roiv-wzc,OPERATIONAL,"['Pembayaran: Hanya tunai', 'Anak-anak: Cocok untuk anak-anak']",apify_google_maps,1,2026-07-13T03:51:16.435Z,2026-07-13T03:51:16.435Z,2026-07-13T13:49:18.145464+00:00,1.0,True,manual_review,0.5,[],Kategori 'Kolam Renang Umum' tidak terklasifikasi secara otomatis,can_747c1335acc0,part_of,can_0335532170d3,canonical_root
can_20925ee097e7,"Pemandian Air Panas di Laut, Kalianda",air panas di laut kalianda,,other,['other'],"Jl. Pesisir No.484, Kec. Kalianda, Kabupaten Lampung Selatan, Lampung 35551, Indonesia",Kabupaten Lampung Selatan,Kecamatan Kalianda,,-5.7463206,105.586616,4.0,16.0,,,,,,,https://www.google.com/maps/search/?api=1&query=pemandian%20air%20panas%20di%20laut%2c%20kalianda&query_place_id=chijpyrywymrqs4rd5auizwzn7i,OPERATIONAL,[],apify_google_maps,1,2026-07-13T03:51:16.436Z,2026-07-13T03:51:16.436Z,2026-07-13T13:49:18.354563+00:00,1.0,True,manual_review,0.5,[],Kategori 'Pemandian Umum Luas' tidak terklasifikasi secara otomatis,can_3f7d38e8cabe,part_of,can_20925ee097e7,canonical_root
can_3da75c911d59,Sertung National Park,sertung national,,park,['park'],"W95M+P5, Pulau Anak Krakatau, Pulau, Kabupaten Lampung Selatan, Lampung, Indonesia",Kabupaten Lampung Selatan,"Pulau Anak Krakatau, Pulau",,-6.0906563,105.3829042,5.0,2.0,,,,,,,https://www.google.com/maps/search/?api=1&query=sertung%20national%20park&query_place_id=chijtyq7ogbdqs4recyw0qmprlg,OPERATIONAL,[],apify_google_maps,1,2026-07-13T03:51:21.178Z,2026-07-13T03:51:21.178Z,2026-07-13T13:49:18.922989+00:00,1.0,True,manual_review,0.5,[],Kategori 'Taman Negara Bagian' tidak terklasifikasi secara otomatis,can_5107ac23d9be,part_of,can_3da75c911d59,canonical_root
can_5e8cd9349fc4,Tejang Pulau Sebesi,tejang sebesi,,island,"['island', 'nature']","Rajabasa, Kabupaten Lampung Selatan, Lampung, Indonesia",Kabupaten Lampung Selatan,"Tejang Pulau Sebesi, Rajabasa",,-5.9410995,105.488828,,,,,,,,,https://www.google.com/maps/search/?api=1&query=tejang%20pulau%20sebesi&query_place_id=chijkxfaqitrqs4rm7qlifzaq7w,OPERATIONAL,[],apify_google_maps,1,2026-07-13T03:51:34.190Z,2026-07-13T03:51:34.190Z,2026-07-13T13:49:19.407015+00:00,1.0,True,manual_review,0.5,['missing_categories'],Lokasi tanpa kategori,can_1bc941ed25a3,part_of,can_5e8cd9349fc4,canonical_root
can_bb7c0a6ceaa8,Krakatau Kecil National Park,krakatau kecil national,,park,['park'],"WF45+X2, Pulau Anak Krakatau, Pulau, Kabupaten Lampung Selatan, Lampung, Indonesia",Kabupaten Lampung Selatan,"Pulau Anak Krakatau, Pulau",,-6.0926065,105.457596,5.0,3.0,,,,,,,https://www.google.com/maps/search/?api=1&query=krakatau%20kecil%20national%20park&query_place_id=chij8zyaeabnqs4roehx4ut-7fs,OPERATIONAL,[],apify_google_maps,1,2026-07-13T03:52:23.609Z,2026-07-13T03:52:23.609Z,2026-07-13T13:49:20.582133+00:00,1.0,True,manual_review,0.5,[],Kategori 'Taman Negara Bagian' tidak terklasifikasi secara otomatis,can_cd89596250f0,part_of,can_bb7c0a6ceaa8,canonical_root
can_7b40bcbff7f2,Masjid Pemandian Air Panas,masjid air panas,,religious,"['religious', 'culture']","Jl. Lintas Sumatera No.25, Bumisari, Kec. Natar, Kabupaten Lampung Selatan, Lampung 35362, Indonesia",Kabupaten Lampung Selatan,"Bumisari, Kecamatan Natar",,-5.3011001,105.1932481,4.5,32.0,,,,,,,https://www.google.com/maps/search/?api=1&query=masjid%20pemandian%20air%20panas&query_place_id=chijldau4tjpqc4rkeny5-mfigc,OPERATIONAL,['Fasilitas: Toilet'],apify_google_maps,1,2026-07-13T03:54:27.952Z,2026-07-13T03:54:27.952Z,2026-07-13T13:49:23.997273+00:00,1.0,True,manual_review,0.5,['category_manual'],Kategori utama 'Masjid' memerlukan review manual,can_afcf37f1b674,part_of,can_7b40bcbff7f2,canonical_root
can_93375a25e8a9,Simpang Pantai Pasir Putih,simpang pasir putih,,beach,"['nature', 'beach']","Rangai Tri Tunggal, Kec. Katibung, Kabupaten Lampung Selatan, Lampung 35452, Indonesia",Kabupaten Lampung Selatan,"Rangai Tri Tunggal, Kecamatan Katibung",,-5.5296315,105.35755,4.3,77.0,,,,,Senin: Buka 24 jAM; Selasa: Buka 24 jAM; Rabu: Buka 24 jAM; Kamis: Buka 24 jAM; Jumat: Buka 24 jAM; Sabtu: Buka 24 jAM; Minggu: Buka 24 jAM,,https://www.google.com/maps/search/?api=1&query=simpang%20pantai%20pasir%20putih&query_place_id=chijj3sx-4agqs4rf3rracir8bi,OPERATIONAL,[],apify_google_maps,1,2026-07-13T03:55:04.659Z,2026-07-13T03:55:04.659Z,2026-07-13T13:49:26.950898+00:00,1.0,True,manual_review,0.5,['missing_categories'],Lokasi tanpa kategori,can_7b23a3c73c2c,part_of,can_93375a25e8a9,canonical_root
can_bf9e29fba02b,Pantai Batu rame ketang,batu rame ketang,,beach,"['nature', 'beach']","7HV7+JG8, Jln. Sinar Laut, dusun Ketang, kelurahan, Way Urang, Kec. Kalianda, Kabupaten Lampung Selatan, Lampung 35551, Indonesia",Kabupaten Lampung Selatan,"Way Urang, Kecamatan Kalianda",,-5.7108875,105.5682344,4.3,3.0,,,,,,,https://www.google.com/maps/search/?api=1&query=pantai%20batu%20rame%20ketang&query_place_id=chij60u6cqarqs4r9d64uxw5w0q,OPERATIONAL,[],apify_google_maps,1,2026-07-13T03:55:33.319Z,2026-07-13T03:55:33.319Z,2026-07-13T13:49:27.928332+00:00,1.0,True,manual_review,0.5,['missing_categories'],Lokasi tanpa kategori,can_68d3dfe705e8,part_of,can_bf9e29fba02b,canonical_root
can_f0711a80f1b6,Pulau Anak Krakatau,anak krakatau,,island,"['island', 'nature']","Pulau, Kabupaten Lampung Selatan, Lampung, Indonesia",Kabupaten Lampung Selatan,"Pulau Anak Krakatau, Pulau",,-6.1006324,105.4232022,,,,,,,,,https://www.google.com/maps/search/?api=1&query=pulau%20anak%20krakatau&query_place_id=chijw8irxj5gqs4rmfxfn5lubbk,OPERATIONAL,[],apify_google_maps,1,2026-07-13T03:56:55.256Z,2026-07-13T03:56:55.256Z,2026-07-13T13:49:31.193958+00:00,1.0,True,manual_review,0.5,['missing_categories'],Lokasi tanpa kategori,can_bfa7bc1ee8b5,part_of,can_f0711a80f1b6,canonical_root
can_8af203473fbb,Pantai mandiri family keday,mandiri family keday,,beach,"['beach', 'nature', 'park', 'recreation', 'family']","QX27+RF7, Jl.wisata pantai mandiri, Balai Kencana, Kec. Krui Sel., Kabupaten Pesisir Barat, Lampung, Indonesia",Kabupaten Pesisir Barat,"Balai Kencana, Kecamatan Krui Selatan",,-5.2479654,103.9636572,5.0,3.0,,,,,Senin: Buka 24 jAM; Selasa: Buka 24 jAM; Rabu: Buka 24 jAM; Kamis: Buka 24 jAM; Jumat: Buka 24 jAM; Sabtu: Buka 24 jAM; Minggu: Buka 24 jAM,+6281291964662,https://www.google.com/maps/search/?api=1&query=pantai%20mandiri%20family%20keday&query_place_id=chijq3mzbgc_ry4rmczerlqkxie,OPERATIONAL,[],apify_google_maps,1,2026-07-13T03:54:42.580Z,2026-07-13T03:54:42.580Z,2026-07-13T13:49:37.022520+00:00,1.0,True,manual_review,0.5,[],Kategori 'Taman' tanpa sinyal wisata khusus,can_139781e52b1f,part_of,can_8af203473fbb,canonical_root
can_2154c81a167c,Musholla Pasar Taman Negeri,musholla pasar negeri,,park,['park'],"Jl. Raya Lintas Pantai Timur Sumatera No.16, Taman Negeri, Kec. Way Bungur, Kabupaten Lampung Timur, Lampung 34373, Indonesia",Kabupaten Lampung Timur,"Taman Negeri, Kecamatan Way Bungur",,-4.9309304,105.5276309,4.0,2.0,,,,,Senin: Buka 24 jAM; Selasa: Buka 24 jAM; Rabu: Buka 24 jAM; Kamis: Buka 24 jAM; Jumat: Buka 24 jAM; Sabtu: Buka 24 jAM; Minggu: Buka 24 jAM,,https://www.google.com/maps/search/?api=1&query=musholla%20pasar%20taman%20negeri&query_place_id=chijf03n0uacqc4rjbey6vu4kom,OPERATIONAL,['Fasilitas: Toilet'],apify_google_maps,1,2026-07-13T04:22:11.194Z,2026-07-13T04:22:11.194Z,2026-07-13T13:50:10.212141+00:00,1.0,True,manual_review,0.5,['category_manual'],Kategori utama 'Tempat Ibadah' memerlukan review manual,can_2ee0b7a4ec25,part_of,can_2154c81a167c,canonical_root
can_d480cc423a8f,Pemandian kali Nangan,kali nangan,,other,['other'],"6F98+848, Rebang Tinggi, Kec. Banjit, Kabupaten Way Kanan, Lampung 34766, Indonesia",Kabupaten Way Kanan,"Rebang Tinggi, Kecamatan Banjit",,-4.7817107,104.4653311,5.0,1.0,,,,,,,https://www.google.com/maps/search/?api=1&query=pemandian%20kali%20nangan&query_place_id=chij67znq7gfoc4r4law_vfl6dg,OPERATIONAL,[],apify_google_maps,1,2026-07-13T04:22:04.881Z,2026-07-13T04:22:04.881Z,2026-07-13T13:50:21.607931+00:00,1.0,True,manual_review,0.5,[],Kategori 'Perusahaan Daerah Air Minum (Pdam)' tidak terklasifikasi secara otomatis,can_44c74df9cd0a,part_of,can_d480cc423a8f,canonical_root
can_63d221384208,TPU SAMBER,tpu samber,,religious,"['religious', 'culture']","V8J3+VXF, Metro, Kec. Metro Pusat, Kota Metro, Lampung 34125, Indonesia",Kota Metro,"Metro, Kecamatan Metro Pusat",,-5.1178219,105.304926,4.8,5.0,,,,,,,https://www.google.com/maps/search/?api=1&query=tpu%20samber&query_place_id=chijsetztzy7qc4rbm_o9mdg6la,OPERATIONAL,[],apify_google_maps,1,2026-07-13T07:01:17.417Z,2026-07-13T07:01:17.417Z,2026-07-13T13:50:53.402999+00:00,1.0,True,manual_review,0.5,[],Kategori 'Pemakaman' tidak terklasifikasi secara otomatis,can_e3e5bc793b8c,part_of,can_63d221384208,canonical_root
can_928fdf091baa,Waterboom Metro Garden,waterboom metro garden,,family,"['recreation', 'family']","Gg. Harapan No.2, Hadimulyo Bar., Kec. Metro Pusat, Kota Metro, Lampung 34111, Indonesia",Kota Metro,"Hadimulyo Barat, Kecamatan Metro Pusat",,-5.1067153,105.3064921,4.0,1.0,,,,,,,https://www.google.com/maps/search/?api=1&query=waterboom%20metro%20garden&query_place_id=chij-x4hwgc7qc4rjiq6kcexsx4,OPERATIONAL,"['Fasilitas: Toilet', 'Anak-anak: Aktivitas yang cocok untuk anak-anak']",apify_google_maps,1,2026-07-13T07:02:45.942Z,2026-07-13T07:02:45.942Z,2026-07-13T13:50:55.790397+00:00,1.0,True,manual_review,0.5,[],Kategori 'Arena Bermain Anak-Anak' tidak terklasifikasi secara otomatis,can_1f861ade6dd3,part_of,can_928fdf091baa,canonical_root
